date,state,new_deaths_pneumonia_2019,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2019,new_deaths_respiratory_failure_2020,new_deaths_covid19,epidemiological_week_2019,epidemiological_week_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_pneumonia_2019,deaths_pneumonia_2020
2020-03-14,RJ,52,68,36,44,0,11,11,0,2602,2631,4094,4289
2020-03-14,RN,8,11,3,3,0,11,11,0,324,334,586,556
2020-03-14,RO,1,1,1,4,0,11,11,0,153,170,185,200
2020-03-14,RR,0,1,0,0,0,11,11,0,29,47,63,72
2020-03-14,RS,29,33,30,28,0,11,11,0,2041,2080,2412,2464
2020-03-14,SC,14,11,11,12,0,11,11,0,1008,909,1188,1166
2020-03-14,SE,2,3,3,4,0,11,11,0,299,307,315,354
2020-03-14,SP,180,228,114,126,0,11,11,0,8581,8447,13040,12944
2020-03-14,TO,1,3,1,2,0,11,11,0,86,148,96,179
2020-03-15,AC,5,2,1,1,0,11,12,0,80,80,157,165
2020-03-15,AL,7,3,1,4,0,11,12,0,409,428,431,403
2020-03-15,AM,1,8,1,0,0,11,12,0,127,162,244,316
2020-03-15,AP,1,0,3,0,0,11,12,0,50,60,82,52
2020-03-15,BA,16,13,27,13,0,11,12,0,1694,1496,1139,1070
2020-03-15,CE,15,16,13,9,0,11,12,0,952,914,1344,1274
2020-03-15,DF,9,17,4,3,0,11,12,0,319,357,581,636
2020-03-15,ES,15,10,8,10,0,11,12,0,507,488,900,890
2020-03-15,GO,16,17,18,15,0,11,12,0,924,1020,1155,1219
2020-03-15,MA,5,7,5,6,0,11,12,0,405,415,397,361
2020-03-15,MG,64,67,52,60,0,11,12,0,3245,3317,3787,3882
2020-03-15,MS,5,16,5,14,0,11,12,0,402,455,599,619
2020-03-15,MT,4,5,3,3,0,11,12,0,160,116,145,165
2020-03-15,PA,4,4,8,2,0,11,12,0,379,449,399,383
2020-03-15,PB,14,11,7,8,0,11,12,0,786,713,846,817
2020-03-15,PE,25,25,26,17,0,11,12,0,1429,1526,1460,1624
2020-03-15,PI,10,4,14,5,0,11,12,0,618,428,437,349
2020-03-15,PR,32,43,23,25,0,11,12,0,1389,1352,2009,2128
2020-03-15,RJ,44,64,31,49,0,11,12,0,2633,2680,4138,4353
2020-03-15,RN,9,9,4,8,0,11,12,0,328,342,595,565
2020-03-15,RO,1,5,3,2,0,11,12,0,156,172,186,205
2020-03-15,RR,1,3,1,1,0,11,12,0,30,48,64,75
2020-03-15,RS,30,38,32,30,0,11,12,0,2073,2110,2442,2502
2020-03-15,SC,19,21,17,9,0,11,12,0,1025,918,1207,1187
2020-03-15,SE,2,4,2,2,0,11,12,0,301,309,317,358
2020-03-15,SP,208,232,126,147,0,11,12,0,8707,8594,13248,13176
2020-03-15,TO,2,1,0,1,0,11,12,0,86,149,98,180
2020-03-16,AC,6,1,5,1,0,11,12,0,85,81,163,166
2020-03-16,AL,6,1,6,3,0,11,12,0,415,431,437,404
2020-03-16,AM,0,4,0,3,0,11,12,0,127,165,244,320
2020-03-16,AP,2,1,2,0,0,11,12,0,52,60,84,53
2020-03-16,BA,12,15,26,11,0,11,12,0,1720,1507,1151,1085
2020-03-16,CE,23,17,17,21,0,11,12,0,969,935,1367,1291
2020-03-16,DF,5,10,4,11,0,11,12,0,323,368,586,646
2020-03-16,ES,13,18,3,9,0,11,12,0,510,497,913,908
2020-03-16,GO,24,17,19,13,0,11,12,0,943,1033,1179,1236
2020-03-16,MA,3,5,6,9,0,11,12,0,411,424,400,366
2020-03-16,MG,66,58,39,40,0,11,12,0,3284,3357,3853,3940
2020-03-16,MS,7,9,4,4,0,11,12,0,406,459,606,628
2020-03-16,MT,5,3,2,3,0,11,12,0,162,119,150,168
2020-03-16,PA,9,7,5,5,0,11,12,0,384,454,408,390
2020-03-16,PB,21,11,11,8,0,11,12,0,797,721,867,828
2020-03-16,PE,20,18,16,23,0,11,12,0,1445,1549,1480,1642
2020-03-16,PI,4,1,9,3,0,11,12,0,627,431,441,350
2020-03-16,PR,34,37,19,13,0,11,12,0,1408,1365,2043,2165
2020-03-16,RJ,51,68,38,43,0,11,12,0,2671,2723,4189,4421
2020-03-16,RN,8,13,5,2,0,11,12,0,333,344,603,578
2020-03-16,RO,2,0,5,6,0,11,12,0,161,178,188,205
2020-03-16,RR,1,0,2,0,0,11,12,0,32,48,65,75
2020-03-16,RS,34,44,28,30,0,11,12,0,2101,2140,2476,2546
2020-03-16,SC,18,22,17,9,0,11,12,0,1042,927,1225,1209
2020-03-16,SE,6,6,5,7,0,11,12,0,306,316,323,364
2020-03-16,SP,186,221,132,133,5,11,12,5,8839,8727,13434,13397
2020-03-16,TO,1,1,1,0,0,11,12,0,87,149,99,181
2020-03-17,AC,3,1,2,0,0,12,12,0,87,81,166,167
2020-03-17,AL,5,4,2,3,0,12,12,0,417,434,442,408
2020-03-17,AM,2,1,1,5,0,12,12,0,128,170,246,321
2020-03-17,AP,1,0,2,0,0,12,12,0,54,60,85,53
2020-03-17,BA,10,5,17,12,0,12,12,0,1737,1519,1161,1090
2020-03-17,CE,29,22,16,11,0,12,12,0,985,946,1396,1313
2020-03-17,DF,10,5,5,5,0,12,12,0,328,373,596,651
2020-03-17,ES,12,15,4,7,0,12,12,0,514,504,925,923
2020-03-17,GO,17,23,15,17,0,12,12,0,958,1050,1196,1259
2020-03-17,MA,8,7,6,5,0,12,12,0,417,429,408,373
2020-03-17,MG,70,48,45,40,0,12,12,0,3329,3397,3923,3988
2020-03-17,MS,13,10,8,3,0,12,12,0,414,462,619,638
2020-03-17,MT,6,4,4,1,0,12,12,0,166,120,156,172
2020-03-17,PA,6,4,12,5,0,12,12,0,396,459,414,394
2020-03-17,PB,7,9,8,15,0,12,12,0,805,736,874,837
2020-03-17,PE,24,19,20,20,0,12,12,0,1465,1569,1504,1661
2020-03-17,PI,6,5,5,4,0,12,12,0,632,435,447,355
2020-03-17,PR,28,31,28,25,0,12,12,0,1436,1390,2071,2196
2020-03-17,RJ,55,64,34,49,0,12,12,0,2705,2772,4244,4485
2020-03-17,RN,4,11,5,4,0,12,12,0,338,348,607,589
2020-03-17,RO,1,8,3,5,0,12,12,0,164,183,189,213
2020-03-17,RR,1,4,1,0,0,12,12,0,33,48,66,79
2020-03-17,RS,31,25,32,23,0,12,12,0,2133,2163,2507,2571
2020-03-17,SC,16,25,15,20,0,12,12,0,1057,947,1241,1234
2020-03-17,SE,4,4,5,6,0,12,12,0,311,322,327,368
2020-03-17,SP,168,228,127,155,2,12,12,7,8966,8882,13602,13625
2020-03-17,TO,0,2,1,1,0,12,12,0,88,150,99,183
2020-03-18,AC,4,4,4,0,0,12,12,0,91,81,170,171
2020-03-18,AL,3,8,3,3,0,12,12,0,420,437,445,416
2020-03-18,AM,3,4,4,1,0,12,12,0,132,171,249,325
2020-03-18,AP,1,0,1,1,0,12,12,0,55,61,86,53
2020-03-18,BA,14,14,27,20,0,12,12,0,1764,1539,1175,1104
2020-03-18,CE,25,19,13,9,0,12,12,0,998,955,1421,1332
2020-03-18,DF,7,12,4,6,0,12,12,0,332,379,603,663
2020-03-18,ES,13,8,10,3,0,12,12,0,524,507,938,931
2020-03-18,GO,17,26,10,23,0,12,12,0,968,1073,1213,1285
2020-03-18,MA,7,2,6,7,0,12,12,0,423,436,415,375
2020-03-18,MG,45,56,44,50,0,12,12,0,3373,3447,3968,4044
2020-03-18,MS,8,7,9,6,0,12,12,0,423,468,627,645
2020-03-18,MT,4,3,1,0,0,12,12,0,167,120,160,175
2020-03-18,PA,8,5,11,8,0,12,12,0,407,467,422,399
2020-03-18,PB,13,8,9,3,0,12,12,0,814,739,887,845
2020-03-18,PE,20,25,27,19,0,12,12,0,1492,1588,1524,1686
2020-03-18,PI,1,3,9,7,0,12,12,0,641,442,448,358
2020-03-18,PR,22,47,19,19,0,12,12,0,1455,1409,2093,2243
2020-03-18,RJ,56,52,35,34,0,12,12,0,2740,2806,4300,4537
2020-03-18,RN,10,6,5,2,0,12,12,0,343,350,617,595
2020-03-18,RO,1,5,4,3,0,12,12,0,168,186,190,218
2020-03-18,RR,0,3,0,1,0,12,12,0,33,49,66,82
2020-03-18,RS,38,41,25,34,0,12,12,0,2158,2197,2545,2612
2020-03-18,SC,20,21,15,15,0,12,12,0,1072,962,1261,1255
2020-03-18,SE,6,5,6,2,0,12,12,0,317,324,333,373
2020-03-18,SP,174,237,147,145,7,12,12,14,9113,9027,13776,13862
2020-03-18,TO,3,4,1,2,0,12,12,0,89,152,102,187
2020-03-19,AC,4,3,1,1,0,12,12,0,92,82,174,174
2020-03-19,AL,4,8,5,4,0,12,12,0,425,441,449,424
2020-03-19,AM,6,7,3,3,0,12,12,0,135,174,255,332
2020-03-19,AP,0,1,2,1,0,12,12,0,57,62,86,54
2020-03-19,BA,24,15,29,23,1,12,12,1,1793,1562,1199,1119
2020-03-19,CE,13,19,10,10,0,12,12,0,1008,965,1434,1351
2020-03-19,DF,16,6,7,3,0,12,12,0,339,382,619,669
2020-03-19,ES,16,16,7,10,0,12,12,0,531,517,954,947
2020-03-19,GO,22,18,11,14,0,12,12,0,979,1087,1235,1303
2020-03-19,MA,6,6,11,4,0,12,12,0,434,440,421,381
2020-03-19,MG,66,65,50,62,0,12,12,0,3423,3509,4034,4109
2020-03-19,MS,5,9,4,4,0,12,12,0,427,472,632,654
2020-03-19,MT,3,2,2,2,0,12,12,0,169,122,163,177
2020-03-19,PA,5,2,8,1,0,12,12,0,415,468,427,401
2020-03-19,PB,16,13,5,11,0,12,12,0,819,750,903,858
2020-03-19,PE,19,21,33,24,0,12,12,0,1525,1612,1543,1707
2020-03-19,PI,3,2,7,2,0,12,12,0,648,444,451,360
2020-03-19,PR,29,35,22,23,1,12,12,1,1477,1432,2122,2278
2020-03-19,RJ,64,65,44,48,1,12,12,1,2784,2854,4364,4602
2020-03-19,RN,11,7,4,3,0,12,12,0,347,353,628,602
2020-03-19,RO,1,4,0,2,0,12,12,0,168,188,191,222
2020-03-19,RR,0,1,0,0,0,12,12,0,33,49,66,83
2020-03-19,RS,40,53,37,23,0,12,12,0,2195,2220,2585,2665
2020-03-19,SC,17,29,10,12,0,12,12,0,1082,974,1278,1284
2020-03-19,SE,4,4,2,6,0,12,12,0,319,330,337,377
2020-03-19,SP,199,214,120,135,6,12,12,20,9233,9162,13975,14076
2020-03-19,TO,1,4,2,5,0,12,12,0,91,157,103,191
2020-03-20,AC,3,4,1,1,0,12,12,0,93,83,177,178
2020-03-20,AL,7,7,8,2,0,12,12,0,433,443,456,431
2020-03-20,AM,3,4,2,2,0,12,12,0,137,176,258,336
2020-03-20,AP,1,0,4,0,0,12,12,0,61,62,87,54
2020-03-20,BA,15,16,25,13,0,12,12,1,1818,1575,1214,1135
2020-03-20,CE,24,15,19,13,0,12,12,0,1027,978,1458,1366
2020-03-20,DF,12,10,5,6,0,12,12,0,344,388,631,679
2020-03-20,ES,11,12,8,7,0,12,12,0,539,524,965,959
2020-03-20,GO,19,14,14,10,0,12,12,0,993,1097,1254,1317
2020-03-20,MA,10,5,5,1,0,12,12,0,439,441,431,386
2020-03-20,MG,53,71,40,53,0,12,12,0,3463,3562,4087,4180
2020-03-20,MS,4,18,4,11,0,12,12,0,431,483,636,672
2020-03-20,MT,1,1,0,0,0,12,12,0,169,122,164,178
2020-03-20,PA,8,0,14,4,0,12,12,0,429,472,435,401
2020-03-20,PB,8,12,12,10,0,12,12,0,831,760,911,870
2020-03-20,PE,21,20,22,14,1,12,12,1,1547,1626,1564,1727
2020-03-20,PI,5,4,12,3,0,12,12,0,660,447,456,364
2020-03-20,PR,25,31,20,20,0,12,12,1,1497,1452,2147,2309
2020-03-20,RJ,47,68,26,55,1,12,12,2,2810,2909,4411,4670
2020-03-20,RN,10,13,3,5,0,12,12,0,350,358,638,615
2020-03-20,RO,2,6,2,4,0,12,12,0,170,192,193,228
2020-03-20,RR,2,4,0,0,0,12,12,0,33,49,68,87
2020-03-20,RS,31,51,34,30,0,12,12,0,2229,2250,2616,2716
2020-03-20,SC,15,20,15,17,0,12,12,0,1097,991,1293,1304
2020-03-20,SE,4,8,1,2,0,12,12,0,320,332,341,385
2020-03-20,SP,182,209,123,111,8,12,12,28,9356,9273,14157,14285
2020-03-20,TO,0,1,1,1,0,12,12,0,92,158,103,192
2020-03-21,AC,4,4,4,2,0,12,12,0,97,85,181,182
2020-03-21,AL,7,8,5,4,0,12,12,0,438,447,463,439
2020-03-21,AM,7,7,3,5,0,12,12,0,140,181,265,343
2020-03-21,AP,0,0,1,0,0,12,12,0,62,62,87,54
2020-03-21,BA,15,10,28,15,0,12,12,1,1846,1590,1229,1145
2020-03-21,CE,27,24,19,14,1,12,12,1,1046,992,1485,1390
2020-03-21,DF,5,10,3,8,0,12,12,0,347,396,636,689
2020-03-21,ES,18,14,5,6,0,12,12,0,544,530,983,973
2020-03-21,GO,15,18,13,9,0,12,12,0,1006,1106,1269,1335
2020-03-21,MA,8,2,5,7,0,12,12,0,444,448,439,388
2020-03-21,MG,37,69,29,65,0,12,12,0,3492,3627,4124,4249
2020-03-21,MS,4,8,6,9,0,12,12,0,437,492,640,680
2020-03-21,MT,2,1,2,1,0,12,12,0,171,123,166,179
2020-03-21,PA,7,4,4,3,0,12,12,0,433,475,442,405
2020-03-21,PB,11,13,12,9,0,12,12,0,843,769,922,883
2020-03-21,PE,30,17,18,21,0,12,12,1,1565,1647,1594,1744
2020-03-21,PI,7,7,10,4,0,12,12,0,670,451,463,371
2020-03-21,PR,21,31,22,18,0,12,12,1,1519,1470,2168,2340
2020-03-21,RJ,68,71,46,44,0,12,12,2,2856,2953,4479,4741
2020-03-21,RN,4,3,5,5,0,12,12,0,355,363,642,618
2020-03-21,RO,3,7,2,6,0,12,12,0,172,198,196,235
2020-03-21,RR,0,1,0,0,0,12,12,0,33,49,68,88
2020-03-21,RS,26,35,18,34,0,12,12,0,2247,2284,2642,2751
2020-03-21,SC,20,17,11,9,0,12,12,0,1108,1000,1313,1321
2020-03-21,SE,3,8,6,5,0,12,12,0,326,337,344,393
2020-03-21,SP,197,190,113,121,16,12,12,44,9469,9394,14354,14475
2020-03-21,TO,0,1,0,1,0,12,12,0,92,159,103,193
2020-03-22,AC,1,1,1,2,0,12,13,0,98,87,182,183
2020-03-22,AL,6,6,3,4,0,12,13,0,441,451,469,445
2020-03-22,AM,4,3,0,1,0,12,13,0,140,182,269,346
2020-03-22,AP,4,0,2,0,0,12,13,0,64,62,91,54
2020-03-22,BA,15,12,17,9,0,12,13,1,1863,1599,1244,1157
2020-03-22,CE,19,10,20,14,1,12,13,2,1066,1006,1504,1400
2020-03-22,DF,7,10,3,6,0,12,13,0,350,402,643,699
2020-03-22,ES,9,13,2,6,0,12,13,0,546,536,992,986
2020-03-22,GO,14,25,14,20,0,12,13,0,1020,1126,1283,1360
2020-03-22,MA,7,8,5,4,0,12,13,0,449,452,446,396
2020-03-22,MG,53,70,40,44,2,12,13,2,3532,3671,4177,4319
2020-03-22,MS,7,7,4,9,0,12,13,0,441,501,647,687
2020-03-22,MT,2,0,5,0,0,12,13,0,176,123,168,179
2020-03-22,PA,4,6,4,4,0,12,13,0,437,479,446,411
2020-03-22,PB,10,9,13,10,0,12,13,0,856,779,932,892
2020-03-22,PE,21,17,28,17,0,12,13,1,1593,1664,1615,1761
2020-03-22,PI,7,2,8,5,0,12,13,0,678,456,470,373
2020-03-22,PR,42,33,24,20,1,12,13,2,1543,1490,2210,2373
2020-03-22,RJ,48,66,35,31,1,12,13,3,2891,2984,4527,4807
2020-03-22,RN,7,5,5,7,0,12,13,0,360,370,649,623
2020-03-22,RO,3,5,5,2,0,12,13,0,177,200,199,240
2020-03-22,RR,0,3,0,1,0,12,13,0,33,50,68,91
2020-03-22,RS,28,29,21,28,0,12,13,0,2268,2312,2670,2780
2020-03-22,SC,15,18,14,7,0,12,13,0,1122,1007,1328,1339
2020-03-22,SE,4,4,4,7,0,12,13,0,330,344,348,397
2020-03-22,SP,200,209,123,124,24,12,13,68,9592,9518,14554,14684
2020-03-22,TO,0,0,1,1,0,12,13,0,93,160,103,193
2020-03-23,AC,2,2,4,0,0,12,13,0,102,87,184,185
2020-03-23,AL,7,5,6,4,1,12,13,1,447,455,476,450
2020-03-23,AM,1,4,0,1,0,12,13,0,140,183,270,350
2020-03-23,AP,3,0,2,0,0,12,13,0,66,62,94,54
2020-03-23,BA,16,13,26,17,0,12,13,1,1889,1616,1260,1170
2020-03-23,CE,19,17,12,17,0,12,13,2,1078,1023,1523,1417
2020-03-23,DF,4,11,3,10,0,12,13,0,353,412,647,710
2020-03-23,ES,18,14,9,6,0,12,13,0,555,542,1010,1000
2020-03-23,GO,20,20,14,15,0,12,13,0,1034,1141,1303,1380
2020-03-23,MA,6,6,4,6,0,12,13,0,453,458,452,402
2020-03-23,MG,59,62,47,55,0,12,13,2,3579,3726,4236,4381
2020-03-23,MS,2,12,6,5,0,12,13,0,447,506,649,699
2020-03-23,MT,4,3,4,2,0,12,13,0,180,125,172,182
2020-03-23,PA,3,8,8,9,0,12,13,0,445,488,449,419
2020-03-23,PB,11,6,13,13,0,12,13,0,869,792,943,898
2020-03-23,PE,28,11,24,17,1,12,13,2,1617,1681,1643,1772
2020-03-23,PI,6,1,9,3,0,12,13,0,687,459,476,374
2020-03-23,PR,26,26,13,23,0,12,13,2,1556,1513,2236,2399
2020-03-23,RJ,55,60,29,40,1,12,13,4,2920,3024,4582,4867
2020-03-23,RN,11,4,9,6,1,12,13,1,369,376,660,627
2020-03-23,RO,1,3,2,5,0,12,13,0,179,205,200,243
2020-03-23,RR,2,0,0,0,0,12,13,0,33,50,70,91
2020-03-23,RS,27,45,24,36,0,12,13,0,2292,2348,2697,2825
2020-03-23,SC,20,19,14,14,1,12,13,1,1136,1021,1348,1358
2020-03-23,SE,2,6,5,2,0,12,13,0,335,346,350,403
2020-03-23,SP,193,206,122,138,21,12,13,89,9714,9656,14747,14890
2020-03-23,TO,3,2,2,4,0,12,13,0,95,164,106,195
2020-03-24,AC,4,1,0,2,0,13,13,0,102,89,188,186
2020-03-24,AL,12,9,11,5,0,13,13,1,458,460,488,459
2020-03-24,AM,1,1,1,4,0,13,13,0,141,187,271,351
2020-03-24,AP,0,0,2,0,0,13,13,0,68,62,94,54
2020-03-24,BA,20,6,23,17,0,13,13,1,1912,1633,1280,1176
2020-03-24,CE,26,18,22,10,4,13,13,6,1100,1033,1549,1435
2020-03-24,DF,8,13,5,8,1,13,13,1,358,420,655,723
2020-03-24,ES,12,12,2,10,0,13,13,0,557,552,1022,1012
2020-03-24,GO,18,14,19,12,0,13,13,0,1053,1153,1321,1394
2020-03-24,MA,5,4,6,8,0,13,13,0,459,466,457,406
2020-03-24,MG,55,68,37,39,1,13,13,3,3616,3765,4291,4449
2020-03-24,MS,10,14,6,7,0,13,13,0,453,513,659,713
2020-03-24,MT,5,2,2,1,0,13,13,0,182,126,177,184
2020-03-24,PA,8,6,4,3,0,13,13,0,449,491,457,425
2020-03-24,PB,12,14,6,11,0,13,13,0,875,803,955,912
2020-03-24,PE,29,24,19,17,0,13,13,2,1636,1698,1672,1796
2020-03-24,PI,9,2,12,3,1,13,13,1,699,462,485,376
2020-03-24,PR,22,27,11,20,0,13,13,2,1567,1533,2258,2426
2020-03-24,RJ,59,52,40,37,1,13,13,5,2960,3061,4641,4919
2020-03-24,RN,8,8,4,8,2,13,13,3,373,384,668,635
2020-03-24,RO,4,3,5,4,0,13,13,0,184,209,204,246
2020-03-24,RR,2,0,0,0,0,13,13,0,33,50,72,91
2020-03-24,RS,33,30,33,37,0,13,13,0,2325,2385,2730,2855
2020-03-24,SC,15,23,11,17,0,13,13,1,1147,1038,1363,1381
2020-03-24,SE,4,2,3,3,0,13,13,0,338,349,354,405
2020-03-24,SP,174,214,110,121,34,13,13,123,9824,9777,14921,15104
2020-03-24,TO,1,0,4,2,0,13,13,0,99,166,107,195
2020-03-25,AC,4,5,1,1,0,13,13,0,103,90,192,191
2020-03-25,AL,12,4,10,9,0,13,13,1,468,469,500,463
2020-03-25,AM,3,4,3,2,0,13,13,0,144,189,274,355
2020-03-25,AP,2,1,1,1,0,13,13,0,69,63,96,55
2020-03-25,BA,13,14,23,20,0,13,13,1,1935,1653,1293,1190
2020-03-25,CE,23,19,21,11,3,13,13,9,1121,1044,1572,1454
2020-03-25,DF,10,5,4,6,0,13,13,1,362,426,665,728
2020-03-25,ES,18,15,5,4,0,13,13,0,562,556,1040,1027
2020-03-25,GO,23,22,14,10,0,13,13,0,1067,1163,1344,1416
2020-03-25,MA,5,5,9,4,0,13,13,0,468,470,462,411
2020-03-25,MG,48,61,37,42,2,13,13,5,3653,3807,4339,4510
2020-03-25,MS,10,7,10,6,0,13,13,0,463,519,669,720
2020-03-25,MT,3,3,2,0,0,13,13,0,184,126,180,187
2020-03-25,PA,5,3,11,6,0,13,13,0,460,497,462,428
2020-03-25,PB,15,16,9,6,0,13,13,0,884,809,970,928
2020-03-25,PE,27,15,20,23,1,13,13,3,1656,1721,1699,1811
2020-03-25,PI,6,5,4,2,0,13,13,1,703,464,491,381
2020-03-25,PR,30,29,17,17,0,13,13,2,1584,1550,2288,2455
2020-03-25,RJ,62,66,40,36,5,13,13,10,3000,3097,4703,4985
2020-03-25,RN,11,10,4,3,0,13,13,3,377,387,679,645
2020-03-25,RO,3,7,3,2,1,13,13,1,187,211,207,253
2020-03-25,RR,1,0,0,1,0,13,13,0,33,51,73,91
2020-03-25,RS,33,40,14,25,0,13,13,0,2339,2410,2763,2895
2020-03-25,SC,21,21,21,13,1,13,13,2,1168,1051,1384,1402
2020-03-25,SE,0,1,5,4,0,13,13,0,343,353,354,406
2020-03-25,SP,185,211,122,133,26,13,13,149,9946,9910,15106,15315
2020-03-25,TO,1,3,0,1,0,13,13,0,99,167,108,198
2020-03-26,AC,2,2,0,1,0,13,13,0,103,91,194,193
2020-03-26,AL,9,4,3,9,0,13,13,1,471,478,509,467
2020-03-26,AM,2,6,0,1,0,13,13,0,144,190,276,361
2020-03-26,AP,1,0,1,0,0,13,13,0,70,63,97,55
2020-03-26,BA,12,12,25,15,0,13,13,1,1960,1668,1305,1202
2020-03-26,CE,15,29,18,18,1,13,13,10,1139,1062,1587,1483
2020-03-26,DF,8,6,6,2,2,13,13,3,368,428,673,734
2020-03-26,ES,16,16,6,3,0,13,13,0,568,559,1056,1043
2020-03-26,GO,16,11,20,3,0,13,13,0,1087,1166,1360,1427
2020-03-26,MA,4,4,7,5,0,13,13,0,475,475,466,415
2020-03-26,MG,51,59,41,37,2,13,13,7,3694,3844,4390,4569
2020-03-26,MS,9,6,7,7,0,13,13,0,470,526,678,726
2020-03-26,MT,2,1,6,1,0,13,13,0,190,127,182,188
2020-03-26,PA,6,4,7,3,0,13,13,0,467,500,468,432
2020-03-26,PB,7,7,12,13,0,13,13,0,896,822,977,935
2020-03-26,PE,28,23,32,14,2,13,13,5,1688,1735,1727,1834
2020-03-26,PI,11,4,4,4,0,13,13,1,707,468,502,385
2020-03-26,PR,19,43,21,28,0,13,13,2,1605,1578,2307,2498
2020-03-26,RJ,56,52,37,44,5,13,13,15,3037,3141,4759,5037
2020-03-26,RN,5,15,1,3,0,13,13,3,378,390,684,660
2020-03-26,RO,3,1,0,3,0,13,13,1,187,214,210,254
2020-03-26,RR,0,3,1,1,0,13,13,0,34,52,73,94
2020-03-26,RS,29,28,24,24,0,13,13,0,2363,2434,2792,2923
2020-03-26,SC,25,18,18,10,0,13,13,2,1186,1061,1409,1420
2020-03-26,SE,7,6,6,5,0,13,13,0,349,358,361,412
2020-03-26,SP,182,177,129,135,45,13,13,194,10075,10045,15288,15492
2020-03-26,TO,1,2,2,1,0,13,13,0,101,168,109,200
2020-03-27,AC,2,4,1,0,0,13,13,0,104,91,196,197
2020-03-27,AL,7,9,7,3,0,13,13,1,478,481,516,476
2020-03-27,AM,2,3,2,3,0,13,13,0,146,193,278,364
2020-03-27,AP,1,0,0,0,0,13,13,0,70,63,98,55
2020-03-27,BA,16,17,22,16,1,13,13,2,1982,1684,1321,1219
2020-03-27,CE,19,17,21,10,1,13,13,11,1160,1072,1606,1500
2020-03-27,DF,6,12,2,10,2,13,13,5,370,438,679,746
2020-03-27,ES,11,14,4,10,0,13,13,0,572,569,1067,1057
2020-03-27,GO,24,22,13,9,2,13,13,2,1100,1175,1384,1449
2020-03-27,MA,6,3,6,2,0,13,13,0,481,477,472,418
2020-03-27,MG,46,50,40,32,3,13,13,10,3734,3876,4436,4619
2020-03-27,MS,6,10,10,7,0,13,13,0,480,533,684,736
2020-03-27,MT,5,2,6,0,0,13,13,0,196,127,187,190
2020-03-27,PA,10,0,4,4,0,13,13,0,471,504,478,432
2020-03-27,PB,13,12,9,10,0,13,13,0,905,832,990,947
2020-03-27,PE,26,24,20,16,1,13,13,6,1708,1751,1753,1858
2020-03-27,PI,3,2,6,7,1,13,13,2,713,475,505,387
2020-03-27,PR,28,39,26,21,0,13,13,2,1631,1599,2335,2537
2020-03-27,RJ,47,47,27,42,5,13,13,20,3064,3183,4806,5084
2020-03-27,RN,11,8,6,5,1,13,13,4,384,395,695,668
2020-03-27,RO,3,3,4,0,0,13,13,1,191,214,213,257
2020-03-27,RR,0,1,0,0,0,13,13,0,34,52,73,95
2020-03-27,RS,34,33,33,33,0,13,13,0,2396,2467,2826,2956
2020-03-27,SC,11,13,15,11,0,13,13,2,1201,1072,1420,1433
2020-03-27,SE,4,4,4,3,0,13,13,0,353,361,365,416
2020-03-27,SP,182,191,107,156,38,13,13,232,10182,10201,15470,15683
2020-03-27,TO,1,1,0,1,0,13,13,0,101,169,110,201
2020-03-28,AC,2,1,2,0,0,13,13,0,106,91,198,198
2020-03-28,AL,10,4,7,4,0,13,13,1,485,485,526,480
2020-03-28,AM,2,6,2,5,0,13,13,0,148,198,280,370
2020-03-28,AP,1,1,2,1,0,13,13,0,72,64,99,56
2020-03-28,BA,12,7,27,14,0,13,13,2,2009,1698,1333,1226
2020-03-28,CE,18,16,13,14,3,13,13,14,1173,1086,1624,1516
2020-03-28,DF,6,8,4,4,0,13,13,5,374,442,685,754
2020-03-28,ES,16,13,4,3,0,13,13,0,576,572,1083,1070
2020-03-28,GO,23,19,14,14,1,13,13,3,1114,1189,1407,1468
2020-03-28,MA,8,5,9,4,0,13,13,0,490,481,480,423
2020-03-28,MG,53,37,35,35,2,13,13,12,3769,3911,4489,4656
2020-03-28,MS,4,4,4,6,0,13,13,0,484,539,688,740
2020-03-28,MT,2,0,3,0,0,13,13,0,199,127,189,190
2020-03-28,PA,5,3,6,5,0,13,13,0,477,509,483,435
2020-03-28,PB,12,12,8,5,0,13,13,0,913,837,1002,959
2020-03-28,PE,17,21,19,18,0,13,13,6,1727,1769,1770,1879
2020-03-28,PI,9,2,10,3,0,13,13,2,723,478,514,389
2020-03-28,PR,27,36,15,17,0,13,13,2,1646,1616,2362,2573
2020-03-28,RJ,42,58,32,40,7,13,13,27,3096,3223,4848,5142
2020-03-28,RN,13,7,4,9,1,13,13,5,388,404,708,675
2020-03-28,RO,1,3,0,4,0,13,13,1,191,218,214,260
2020-03-28,RR,2,0,0,1,0,13,13,0,34,53,75,95
2020-03-28,RS,37,38,29,31,0,13,13,0,2425,2498,2863,2994
2020-03-28,SC,16,16,13,12,0,13,13,2,1214,1084,1436,1449
2020-03-28,SE,2,3,2,1,0,13,13,0,355,362,367,419
2020-03-28,SP,169,180,112,152,49,13,13,281,10294,10353,15639,15863
2020-03-28,TO,0,1,1,2,0,13,13,0,102,171,110,202
2020-03-29,AC,2,3,1,0,0,13,14,0,107,91,200,201
2020-03-29,AL,7,5,7,4,0,13,14,1,492,489,533,485
